53180,InfortelTelecom
53181,K2Telecom
53184,Inbnet
53185,Sacranet
53187,Unicamp
53189,TOQUE
53191,PLUGTelecom
53195,Logtel
53196,Netstar
53199,One Center Solutions
53201,Virtual_Telecom
53202,Acesso10
53206,futura
53208,Clearing
53209,Mantiqueira_Tecnologia
53218,SpeedRS
53221,Engetronics IDC
53222,Sea Net
53224,Webnet
53230,Clean Net
53231,Grupohost
53233,V2NET
53234,Ciacom
53236,ACESSO_NET
53237,Telebras
53238,Entrenanet
53240,NET11
53243,Brs
53245,actioncentro
53246,Cyberinfo
54058,Rakuten
54113,Fastly
54994,HK_SEAGA
55256,Netskope
55259,Neutrona
57463,NetIX
57695,Misaka
57811,Atende_Software
60068,CDN77
60890,centralnic
61317,Host1Plus
61512,Giganet
61568,Aloo Telecom
61570,ENTERIW
61571,Metro
61573,IP2TEL
61579,PGNet_Provedor
61580,OpenCDN
61584,CoNecTBMTelecom
61586,GOXINTERNET
61588,REDE
61589,GD_TELECOM
61591,Nova_Era
61592,FORTLINK
61595,TELIC
61599,EAI
61602,SWC
61633,LINKWAP
61636,logicLINK
61637,RADIOBRAS_TELECOM
61642,Nexnett
61648,PLAYIP
61649,Conect
61650,WN Internet
61652,Webplus
61659,Godnet
61662,G2Telecom
61666,Globoinfo
61672,Entelvias
61673,MicroFapTelecom
61683,Migtel
61686,fastlink
61689,GRUPOINFORTEK
61696,DOMUS_TELECOM
61700,Uai_Telecom
61704,Conectiva Telecom
61708,Infocat
61709,AzisInternet
61711,Boa_Vista_Internet_LTDA
61717,Net_Tri
61720,Interface Internet
61726,Orixinet
61730,TechNet
61732,hoby_internet
61735,RIX
61741,FG_Interliga
61745,NBS
61748,D_kiros_Internet
61752,NETSYSTEM
61754,I3_TELECOMUNICACOES
61758,RAGAR111
61764,Rio_Grande_On_Line
61765,Viva Telecom
61768,Netinfinito
61769,Petrynet
61770,Lumen Net
61782,WNNet
61784,AltaNet
61785,ViaRadioDourados
61786,PRESTEK
61789,PORTO_SEGURO
61797,CHECK_UP_NET
61799,CLINIC_NET
61802,Peoplenet
61805,Emex
61813,Edge4m
61816,NETPOWER
61817,HalleyTelecom
61822,NETNZ
61828,NETWISE
61832,Fortel
61842,PLUGNET_ONLINE
61851,Garra_Telecom_Ltda
61856,ViamarInternet
61857,SPEEDFASTELECOM
61864,NetVisionTelecom
61869,MundoDigital
61871,SiqueiraLink
61878,SolicTelecomunicacoes
61884,OLLA_TELECOM
61887,INETRJ
61888,GFT
61890,AdaptLink
61893,RMS
61895,ZICONET
61898,Foco Telecom
61901,RMR
61902,BahialinkTechnology
61905,CONNECTVIP
61906,Unimax_Telecom
61910,Doublenet
61914,RR Informatica
61918,Prata.net
61923,SUNWAY
61924,3enet
61928,TRIBENET
61929,TURBOCONECT
61935,Qlink
61942,TurboNet
61948,Infomac_Telecom
61949,Faciliti Telecom
61950,Nossa_Telecom
61951,BrasilIP
62597,NS1
63399,Dialpad
64271,rixCloud
132203,Tencent
136907,Huawei
137831,Garena
199330,cnic
199524,G_Core_Labs
262268,MAXNET
262271,RCANetwork
262273,ITTNET
262274,Infoweb_Telecom
262282,World_Net
262287,Maxihost
262288,Radiowave
262290,Newparce_Telecom
262293,TCM10
262294,Hard Web
262296,Windx
262298,CAMPANINI
262300,SUPER_CONNECT
262301,WCtelecom
262302,WMatera_Telecom
262304,Win_Time
262310,Edatel
262311,Imbranet
262316,Atekytelecom
262317,ROS Telecom
262318,Horizons
262320,BandaTurbo Internet
262321,Conectwave
262324,UNILINK_TELECOM
262328,CONSTEL
262333,Zuknet
262336,Conectaminas
262342,WZNET
262343,NetAki
262344,Evinet
262346,ClickTurbo
262352,NOVA
262353,MBG
262354,Ligue Telecom
262355,VSX
262360,Nedel_Telecom
262365,Ibi_Telecom
262369,Ok Virtual
262372,Knet Provedor
262375,Netfacil
262377,EMMEX-DATACENTER
262378,WEBFLASH
262381,NETCOMET
262385,VSAT
262387,IMICRO
262388,ViaRedeSul
262391,ACESSOLINE
262393,Tiangua.com
262401,GSTN
262402,Zap Banda Larga
262403,NetWay_Telecom
262409,Click82 Telecom
262412,Falkland
262413,CasaBlanca
262414,TELLIG
262417,Ultra Net
262420,Giga TV
262424,redeintersoft.com
262426,BRAVA
262427,InvistaNet
262428,Link10
262434,Wiip
262435,Base Solucoes
262444,Xturbo
262446,Ananke
262448,DialHost
262453,GOLD_INTERNET
262454,IPWave
262456,ELO
262457,HelloBrazil
262459,Osirnet
262462,ARANETTELECOM
262463,Telecom
262464,Trip Tecnologia
262466,Wnx
262468,ATEL_TELECOM
262469,Iconecta
262470,Pontenet
262473,SAMISSA
262474,Alterna_Telecom
262476,Brcentral
262478,Netserv
262480,CONNECT10
262481,NEOREDE
262488,Minasnet
262489,TelecomunicaC'C5es Sapucai Telecom Ltda
262491,SSINET
262493,Global Tech
262496,Clonix
262499,TMC Telecom
262501,Inetweb
262502,FLYLink_Telecom
262503,WIKI_TELECOM
262504,Nova Telecom
262505,N4Telecom
262506,ASERNET_TELECOM
262507,Ositelecom
262509,Conexao Telecom
262512,Cijun
262516,DirectWeb
262518,Tray
262532,Netonda
262537,TTVI
262539,Dunet
262543,Grupo_New_Life
262544,MKSnet
262545,Mandic
262546,NetCintraTelecom
262548,Getcard
262558,Prompt
262562,MAX_WIFI_TELECOM
262565,Cyber Telecom
262566,Link7
262568,Netvia
262571,SM_Networks
262572,Sothis_Telecom
262579,GE Network
262585,IBR Telecom
262587,CST
262588,ExplorerNET
262589,Internexa
262591,Fbnet
262592,Infopasa
262594,4Inet
262595,OnNetTelecomunicacoes
262596,Junto_Telecom
262605,Leovin
262606,Microtell
262609,CL9
262610,INTERall
262611,IVRNET
262612,IPW
262614,Insper
262620,Poxnet
262623,Turbonet
262624,INETSAFE
262625,Aitanet
262628,2i_Telecom
262631,Ilig Telecom
262632,Grajaunet
262642,Netcell_Telecom
262643,BrConecta
262645,BrasilNET_Telecom
262650,Kyatera
262658,FINAC
262659,Ultrawave
262662,CONEXAOINTERNET
262664,Gigaline
262665,Viafast
262667,Tendencia
262669,Konnet
262672,Digirati
262674,Conquest
262675,Solucao_Network
262676,Intervip
262681,DATACONNECTION
262684,NetNew
262685,ScherrerNet
262686,NetWalk
262687,PDNTELECOM
262688,Qnet
262690,Netwave
262691,Conecta
262693,WCOM
262696,Turbonet
262699,Fox Internet
262704,FDNET
262706,Ultranet
262708,Bit_Telecom
262710,Alternet_Internet
262713,TBNet
262715,caiweb
262717,VIRTTelecom
262719,Microdatanet
262720,Gigabyte Telecom
262721,AmplitudeNet
262725,RG Silveira
262726,CORTEZONLINE
262727,AtualNet Telecom
262729,Telemidia
262730,ByteWeb
262731,CTI
262732,Sygo
262734,TUXNET
262740,Veloo Net
262741,Conectsul
262742,UFABC
262743,Virgos
262744,Icenet
262745,Option_Telecom
262748,NETJATPROVEDOR
262749,Leopoldina NET
262750,Byalnet
262753,VOCE_TELECOM
262755,AONET
262756,Portal_Medianeira
262757,Insidesign
262760,Smart
262761,Sinal BR
262765,Net Facil
262766,VITALNET
262767,Fastnet_Internet
262770,Heliodora_Online
262773,Ondanet
262775,TECHS
262777,Neolink
262778,NGT Telecom
262779,MAXNET
262780,Nowtech
262784,DSTech
262785,ClickTelecom
262787,IPHotel
262789,Voxbras
262790,CentralServer
262791,Netway_Telecom
262792,Vescnet
262793,Douracom
262794,HTEC
262802,Flybyte
262806,F1NET
262807,Redfox Telecom
262808,Brasilnet Telecom
262809,Talklink
262811,MENDEX
262813,NETANGRA
262818,Cianet
262819,Link+_Internet
262820,Olatelecom
262821,POWERNET_TELECOM
262822,WE Radios
262826,ATNW
262827,Obti
262828,NovoNet
262838,Starnet
262847,DBUG
262848,Naja Telecomunicacoes
262851,PLIM_TELECOM
262856,Miltelecom
262861,VIAFIBRA
262862,PRtelecom
262865,Delta Telecom Internet
262867,Hoje
262868,ITNET_TELECOM
262870,Ajaxtel
262878,APN
262879,Hifive-ISP
262880,Radar
262886,LansofNet
262887,RAPIX INTERNET
262889,Softhouse
262893,P4_Telecom
262900,INFONET_TELECOM
262901,Vcnet
262902,VSW
262903,Tubaron
262906,URSOFT
262907,Avato
262908,Jatobox
262909,JKNET
262938,B3A
262940,GIGABYTE_TELECOM
262945,GoldenLine
262946,SOLTELECOM
262949,icone
262961,ALTA_VELOCIDADE_TELECOM
262964,CWNet
262965,Teevo
262966,KDMNet_Telecom
262967,Optidata
262968,BRASCLOUD LTDA
262970,TudoInternetLtda
262971,IDL Net
262973,Maximidia
262977,ADSNET_TELECOM
262978,ARMAZEMDC
262979,OESTELINE_TELECOM
262981,Pinpoint
262983,NetBarretos
262988,Pombonet
262993,LantecaTelecom
262996,MF Telecom
262999,IVITelecom
263003,VIPNET_TELECOM
263007,LobiancoTelecom
263009,FORTE_TELECOM
263015,G7 Telecom
263016,NDXNET
263019,QUICKNET
263024,ARAUJO_SAT
263025,isptec
263026,IBLNET
263030,FIBRAMAXX
263032,Empire_Telecom
263035,Portal Queops
263042,Delta Telecomunicacoes
263044,IX.br(IX.br.br) - LG
263047,Speednet
263053,Paulinianet Telecom
263055,Pinhais Telecom
263065,DNSLINK
263067,vnt
263070,DiretaComunicacao
263073,DANIEL_TELECOMUNICACOES
263077,RazaoInfo
263078,Marbriele_Telecom_ISP+
263080,GTI
263083,PTI
263087,Brsuper
263089,Luxtel
263096,Inorpel_Telecom
