10583,1,0,1
10584,2,0,2
10585,3,0,3
10588,1,0,1
10589,2,0,2
10590,2,0,2
10599,1,0,1
10601,1,0,1
10603,1,0,1
10604,1,0,1
10605,1,0,1
10606,1,0,1
10608,1,0,1
10609,2,0,2
10613,1,0,1
10614,2,0,2
10616,2,0,2
10618,1,0,1
10621,2,0,2
10622,1,0,1
10625,1,0,1
10631,1,0,1
10632,1,0,1
10633,2,0,2
10634,2,0,2
10636,1,0,1
10641,2,0,2
10650,1,0,1
10651,2,0,2
10654,1,0,1
10655,1,0,1
10656,1,0,1
10661,2,0,2
10663,2,0,2
10665,2,0,2
10667,1,0,1
10668,1,0,1
10669,1,0,1
10671,1,0,1
10672,2,0,2
10673,2,0,2
10674,2,0,2
10680,1,0,1
10684,2,0,2
10686,2,0,2
10689,2,0,2
10691,1,1,0
10692,2,0,2
10694,3,1,2
10696,2,0,2
10699,2,0,2
10702,1,0,1
10707,1,0,1
10708,2,0,2
10710,1,0,1
10711,2,0,2
10717,2,0,2
10718,1,0,1
10724,1,0,1
10725,2,0,2
10727,1,0,1
10729,1,0,1
10732,1,0,1
10734,1,0,1
10735,1,0,1
10741,1,0,1
10745,2,0,2
10746,2,0,2
10748,2,0,2
10749,2,0,2
10754,2,0,2
10755,1,0,1
10756,2,0,2
10757,1,0,1
10758,1,0,1
10762,1,0,1
10766,1,0,1
10769,1,0,1
10770,1,0,1
10771,2,0,2
10772,1,0,1
10774,1,0,1
10780,2,0,2
10782,2,0,2
10784,1,0,1
10789,1,0,1
10790,1,0,1
10792,1,0,1
10793,1,0,1
10804,2,0,2
10814,2,1,1
10819,2,0,2
10820,1,0,1
10821,2,0,2
10823,1,0,1
10825,2,0,2
10833,1,0,1
10834,1,0,1
10838,1,0,1
10839,1,0,1
10843,2,0,2
10852,2,0,2
10887,1,0,1
32766,1,0,1
